reference_date,horizon,target,target_end_date,location,output_type,quantile_number,value
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,6,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,8,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,9,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,10,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,11,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,12,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,13,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,15,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,16,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,17,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,18,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,19,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,20,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,21,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.400,0.9
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.450,0.95
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.500,1.0
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.550,1.05
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.600,1.1
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.650,1.15
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.700,1.2000000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.750,1.25
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.800,1.3
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.850,1.35
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.900,1.4
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.950,1.4500000000000002
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.975,1.475
2023-10-14,0,wk inc flu hosp,2023-10-14,22,quantile,0.990,1.49
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.010,0.51
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.025,0.525
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.050,0.55
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.100,0.6
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.150,0.65
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.200,0.7
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.250,0.75
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.300,0.8
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.350,0.8500000000000001
2023-10-14,0,wk inc flu hosp,2023-10-14,23,quantile,0.400,0.9
